id,name,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Group,group_n
5REdxRARKVoJuZppmwglN4,Solid Ground,spotify:track:5REdxRARKVoJuZppmwglN4,"Alex Vargas, ",0.512,0.37200000000000005,237160,0.48700000000000004,0.000212,1,0.192,-7.165,0,0.0432,108.43,4.0,0.159,dinner,0
6SJ1qt2W5A4AEdxjqajMWU,I Just Wanna Love You,spotify:track:6SJ1qt2W5A4AEdxjqajMWU,"The Shires, ",0.435,0.5870000000000001,233053,0.39799999999999996,5.23e-06,3,0.155,-9.965,1,0.0278,145.9,4.0,0.319,dinner,0
2so9nFRdufwNO4A5Bmhqwd,Diamond Mind,spotify:track:2so9nFRdufwNO4A5Bmhqwd,"Jonah Tolchin, ",0.667,0.47100000000000003,235907,0.21,0.0612,4,0.11800000000000001,-18.761,1,0.0409,80.60300000000001,4.0,0.406,dinner,0
3I8PF8Xx9JcHbLhKqEdKgW,Till The Sun Comes Up,spotify:track:3I8PF8Xx9JcHbLhKqEdKgW,"Gavin James, ",0.893,0.457,236187,0.21,0.0,3,0.0816,-12.284,1,0.0339,127.979,4.0,0.19699999999999998,dinner,0
06KyNuuMOX1ROXRhj787tj,We Don't Talk Anymore (feat. Selena Gomez),spotify:track:06KyNuuMOX1ROXRhj787tj,"Charlie Puth, Selena Gomez, ",0.621,0.728,217707,0.563,0.0,1,0.179,-8.052999999999999,0,0.134,100.01700000000001,4.0,0.35,dinner,0
0G9ndKuRExPgFmcp5SgBsp,Retreat,spotify:track:0G9ndKuRExPgFmcp5SgBsp,"Cocoon, Natalie Prass, ",0.753,0.523,210000,0.331,0.00205,11,0.102,-13.149000000000001,1,0.0409,82.956,4.0,0.321,dinner,0
6AQGlm2uDrOVXPVJE4hrNu,Lost In My Mind,spotify:track:6AQGlm2uDrOVXPVJE4hrNu,"The Head and the Heart, ",0.43,0.37200000000000005,259120,0.542,0.000335,2,0.282,-8.113,1,0.0288,95.34,4.0,0.38,dinner,0
059ACLUOyEcdruA2m9f2jd,Unstoppable,spotify:track:059ACLUOyEcdruA2m9f2jd,"Sia, ",0.11199999999999999,0.46799999999999997,217747,0.779,0.000373,9,0.10099999999999999,-4.8389999999999995,1,0.0779,173.799,4.0,0.268,dinner,0
1eftIypOTzVCDPv9xLZPDN,Only You (with James Corden),spotify:track:1eftIypOTzVCDPv9xLZPDN,"Kylie Minogue, James Corden, ",0.897,0.49,185747,0.294,0.0,10,0.111,-10.154,1,0.0264,94.98700000000001,5.0,0.245,dinner,0
5TGZ9gUY5LoJLxDg7B5H7w,Summertime Of Our Lives,spotify:track:5TGZ9gUY5LoJLxDg7B5H7w,"Cody Simpson, ",0.27399999999999997,0.618,195173,0.504,0.0,0,0.105,-7.571000000000001,1,0.0347,138.031,4.0,0.264,dinner,0
2pV8RpdLemcyMWko8dASVt,Like I'm Gonna Lose You,spotify:track:2pV8RpdLemcyMWko8dASVt,"Jasmine Thompson, ",0.958,0.39799999999999996,232339,0.174,4.16e-06,0,0.158,-11.16,1,0.0364,172.15200000000002,3.0,0.13699999999999998,dinner,0
3xGea4DXyeushHopGks3y8,Good Love,spotify:track:3xGea4DXyeushHopGks3y8,"Jason Castro, ",0.124,0.5720000000000001,185133,0.885,0.0,10,0.336,-4.196000000000001,1,0.0353,93.037,4.0,0.5760000000000001,dinner,0
0ELQGxXgUafqOu80urrauc,Trust Somebody,spotify:track:0ELQGxXgUafqOu80urrauc,"Jackie Greene, ",0.0669,0.547,300400,0.5770000000000001,0.0,2,0.14300000000000002,-5.331,1,0.0286,133.859,4.0,0.358,dinner,0
5GkqK9pWQDOSZ1NKA1hCmD,To Lose Someone,spotify:track:5GkqK9pWQDOSZ1NKA1hCmD,"Taken By Trees, ",0.655,0.735,286627,0.5329999999999999,0.446,7,0.1,-13.100999999999999,1,0.0337,94.99700000000001,4.0,0.575,dinner,0
1fDm1kCj6dwmviArCtCsOA,Distance And Time,spotify:track:1fDm1kCj6dwmviArCtCsOA,"Alicia Keys, ",0.37799999999999995,0.45,267467,0.434,0.00236,0,0.10800000000000001,-8.952,1,0.0295,139.54399999999998,4.0,0.23399999999999999,dinner,0
7GsLrzsAash4bp75SltRaN,Chasing Pirates,spotify:track:7GsLrzsAash4bp75SltRaN,"Norah Jones, ",0.547,0.85,160907,0.46799999999999997,0.0667,2,0.106,-9.09,0,0.039,106.97399999999999,4.0,0.7609999999999999,dinner,0
4U45aEWtQhrm8A5mxPaFZ7,Vienna,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,"Billy Joel, ",0.659,0.532,214240,0.495,0.0,10,0.0754,-6.662000000000001,1,0.0343,124.936,4.0,0.295,dinner,0
5svqb6M7Krlb9dkS2AWTyd,Am I Forgiven?,spotify:track:5svqb6M7Krlb9dkS2AWTyd,"Rumer, ",0.452,0.652,208283,0.49700000000000005,2.49e-06,0,0.0982,-9.355,1,0.0281,117.024,4.0,0.6,dinner,0
1bpAGufvAgqEIob4V1k7mP,Nervous,spotify:track:1bpAGufvAgqEIob4V1k7mP,"Gavin James, ",0.375,0.5429999999999999,216200,0.6729999999999999,7.65e-05,7,0.127,-10.046,1,0.0384,83.102,4.0,0.159,dinner,0
25IjPQGriH6U43pgITzSQz,After All This Time,spotify:track:25IjPQGriH6U43pgITzSQz,"The Beautiful Girls, ",0.632,0.843,227720,0.42200000000000004,0.00045999999999999996,11,0.0896,-10.477,0,0.0655,95.947,4.0,0.49700000000000005,dinner,0
0YoOpaGDxRwq6gFbbU8lRg,The Three Of Me,spotify:track:0YoOpaGDxRwq6gFbbU8lRg,"William Bell, ",0.578,0.596,204347,0.534,1.9600000000000002e-05,5,0.11699999999999999,-6.41,1,0.0381,156.036,4.0,0.731,dinner,0
1X0mseEKRtcotfixQOCNR3,The Desert Babbler,spotify:track:1X0mseEKRtcotfixQOCNR3,"Iron & Wine, ",0.228,0.51,207160,0.631,0.007940000000000001,6,0.33799999999999997,-8.921,0,0.0371,88.83200000000001,4.0,0.618,dinner,0
4h0zU3O9R5xzuTmNO7dNDU,Lost Boy,spotify:track:4h0zU3O9R5xzuTmNO7dNDU,"Ruth B, ",0.965,0.71,275280,0.0565,0.0,7,0.0889,-15.099,1,0.0534,123.994,4.0,0.35200000000000004,dinner,0
6xraWJ8FdIJ8c8HpwXhNgs,Windy,spotify:track:6xraWJ8FdIJ8c8HpwXhNgs,"Scarlet Pleasure, ",0.0573,0.628,205952,0.568,0.0,1,0.11,-7.354,0,0.10099999999999999,198.074,4.0,0.379,dinner,0
7mNPYVxyHtEneLo7tjQJMj,Ugly Heart,spotify:track:7mNPYVxyHtEneLo7tjQJMj,"Thyra, ",0.506,0.6509999999999999,218000,0.43700000000000006,0.0,9,0.10099999999999999,-8.008,1,0.0305,94.99600000000001,4.0,0.575,dinner,0
1A4WjuUXeFEVXjwgc7eVZ6,Good People,spotify:track:1A4WjuUXeFEVXjwgc7eVZ6,"Jack Johnson, ",0.204,0.721,208507,0.586,2.2100000000000002e-05,11,0.0902,-5.999,1,0.034,176.105,4.0,0.9159999999999999,dinner,0
4CHJIqkY1bvrvfpP3qb2qi,Stitches - Acoustic Version,spotify:track:4CHJIqkY1bvrvfpP3qb2qi,"Chris Call, ",0.774,0.633,199890,0.40700000000000003,0.0,3,0.16699999999999998,-9.524,1,0.0398,129.666,4.0,0.33399999999999996,dinner,0
2JR7RCUN6pZIoyNzaqxdUa,Cassidy,spotify:track:2JR7RCUN6pZIoyNzaqxdUa,"Brett Dennen, ",0.182,0.602,268440,0.595,8.44e-06,8,0.0812,-10.337,1,0.0339,84.36200000000001,4.0,0.963,dinner,0
7ilS0BPWS8ek2P2GaxH3cP,When We Were Young,spotify:track:7ilS0BPWS8ek2P2GaxH3cP,"Adele, ",0.303,0.377,290900,0.595,0.0,3,0.095,-5.936,1,0.0489,144.464,4.0,0.264,dinner,0
5fMInRpERS8jP2zPz6QyUI,Love And Happiness,spotify:track:5fMInRpERS8jP2zPz6QyUI,"Marc Broussard, ",0.0269,0.884,278147,0.469,0.0011099999999999999,1,0.073,-9.852,0,0.0372,94.345,4.0,0.8959999999999999,dinner,0
5NerQeQcH7IbwZOEjCenst,Do You Remember,spotify:track:5NerQeQcH7IbwZOEjCenst,"Jarryd James, ",0.18100000000000002,0.649,234853,0.33299999999999996,0.000269,1,0.115,-9.937999999999999,0,0.0556,143.99200000000002,4.0,0.335,dinner,0
6i0V12jOa3mr6uu4WYhUBr,Heathens,spotify:track:6i0V12jOa3mr6uu4WYhUBr,"Twenty One Pilots, ",0.0841,0.732,195920,0.396,3.5799999999999996e-05,4,0.105,-9.347999999999999,0,0.0286,90.024,4.0,0.547,dinner,0
6SdUtkLRQtzXzsEHjEGHna,Here Is Where Your Love Belongs,spotify:track:6SdUtkLRQtzXzsEHjEGHna,"Jaye P. Morgan, ",0.10099999999999999,0.531,272627,0.355,0.0006519999999999999,11,0.0546,-11.583,0,0.0498,150.543,4.0,0.645,dinner,0
5hzDqrcTySa1Ek9nRCRd7Q,Carry On,spotify:track:5hzDqrcTySa1Ek9nRCRd7Q,"Norah Jones, ",0.929,0.488,168107,0.22,0.27,10,0.109,-14.811,1,0.0391,80.08,3.0,0.387,dinner,0
31jzyAcjx8yaU7A0tUNgTO,Perfect,spotify:track:31jzyAcjx8yaU7A0tUNgTO,"Lucie Silvas, ",0.7929999999999999,0.312,288255,0.332,0.0,6,0.155,-4.718,1,0.0393,169.22099999999998,4.0,0.358,dinner,0
1JIonCKtbUUkRIeEJrQBGU,Comeback Kid,spotify:track:1JIonCKtbUUkRIeEJrQBGU,"The Band Perry, ",0.273,0.7809999999999999,231427,0.688,0.0,3,0.115,-5.718,1,0.0472,127.977,4.0,0.456,dinner,0
37R0bQOQj5a7DOqh1TGzvB,One Call Away,spotify:track:37R0bQOQj5a7DOqh1TGzvB,"Charlie Puth, ",0.40299999999999997,0.667,194453,0.613,0.0,1,0.115,-5.353,1,0.0344,91.024,4.0,0.479,dinner,0
429EttO8gs0bDo2SQfUNSm,Georgia,spotify:track:429EttO8gs0bDo2SQfUNSm,"Vance Joy, ",0.312,0.38799999999999996,230507,0.66,0.000307,11,0.0943,-7.372000000000001,1,0.0308,143.554,4.0,0.386,dinner,0
0H9k5RFDiHzL0WTPBk7Xz8,I Never Learn,spotify:track:0H9k5RFDiHzL0WTPBk7Xz8,"Lykke Li, ",0.22399999999999998,0.297,186093,0.43,0.000686,11,0.228,-6.827999999999999,0,0.0377,119.943,4.0,0.133,dinner,0
228IDYsx1EAHiuh9xLktmj,America,spotify:track:228IDYsx1EAHiuh9xLktmj,"First Aid Kit, ",0.871,0.27,218240,0.32899999999999996,8.91e-06,9,0.12,-7.318,1,0.032,163.236,3.0,0.179,dinner,0
4ailHqDa2ThPlIsChM6neH,Roads,spotify:track:4ailHqDa2ThPlIsChM6neH,"Chris Mann, ",0.255,0.331,226413,0.539,0.0,0,0.125,-5.005,1,0.0323,128.306,4.0,0.134,dinner,0
0VZ9xPNa6ROafP6GYYuv2S,Marry Me,spotify:track:0VZ9xPNa6ROafP6GYYuv2S,"Train, ",0.8290000000000001,0.366,205453,0.26899999999999996,1.67e-05,0,0.10800000000000001,-8.456,1,0.0287,86.57700000000001,4.0,0.46799999999999997,dinner,0
2HLd7alxKkXHU2KmbGUUVm,Bridge,spotify:track:2HLd7alxKkXHU2KmbGUUVm,"High Highs, ",0.902,0.602,150522,0.359,0.0263,6,0.0946,-7.893,1,0.0244,90.458,4.0,0.43700000000000006,dinner,0
7nb2hZWBxeG38lwcRjFqn4,You Are So Beautiful,spotify:track:7nb2hZWBxeG38lwcRjFqn4,"Joe Cocker, ",0.86,0.387,162467,0.182,0.00255,1,0.0962,-10.815,1,0.0311,121.90299999999999,4.0,0.0894,dinner,0
3fxc2GDtIjDprOyMFABWDs,Stay With Me,spotify:track:3fxc2GDtIjDprOyMFABWDs,"Amos Lee, ",0.145,0.519,193293,0.45799999999999996,0.0171,5,0.113,-8.835,1,0.0263,108.40100000000001,4.0,0.319,dinner,0
1QDnmfye4v7yZ7RBPFjzXT,I Could Be The One - Noonie Bao Acoustic Mix,spotify:track:1QDnmfye4v7yZ7RBPFjzXT,"Avicii, Nicky Romero, ",0.9309999999999999,0.34600000000000003,231427,0.316,6.53e-05,9,0.0935,-10.265999999999998,1,0.0375,202.99099999999999,4.0,0.212,dinner,0
7oZpnpAQYHe936t9pd3HKr,When I Was a Boy,spotify:track:7oZpnpAQYHe936t9pd3HKr,"Electric Light Orchestra, ",0.843,0.237,192987,0.462,0.0585,0,0.0964,-7.79,1,0.0308,149.178,4.0,0.32299999999999995,dinner,0
1MDoll6jK4rrk2BcFRP5i7,Hello,spotify:track:1MDoll6jK4rrk2BcFRP5i7,"Adele, ",0.32899999999999996,0.47100000000000003,295502,0.431,0.0,5,0.0854,-6.129,0,0.0342,157.98,4.0,0.293,dinner,0
6SQx5fpFMzeBrKsmj6xn1i,Back At One,spotify:track:6SQx5fpFMzeBrKsmj6xn1i,"Brian McKnight, ",0.44299999999999995,0.631,198941,0.447,1.57e-06,11,0.161,-8.043,1,0.0283,134.067,4.0,0.363,dinner,0
7MY77zbtJr7KOSrOza4S3L,7 Years,spotify:track:7MY77zbtJr7KOSrOza4S3L,"Lukas Graham, ",0.322,0.726,237300,0.498,0.0,10,0.386,-5.787999999999999,1,0.0621,119.825,4.0,0.33799999999999997,dinner,0
7oDjaRDdf9zNQ8N3yRjQwF,Feeling Good,spotify:track:7oDjaRDdf9zNQ8N3yRjQwF,"Avicii, ",0.318,0.39399999999999996,228939,0.581,0.0,11,0.11199999999999999,-5.489,0,0.0397,100.09200000000001,3.0,0.0995,dinner,0
5TDxhVHsd9AxcWieCsYtcs,Stone,spotify:track:5TDxhVHsd9AxcWieCsYtcs,"Alessia Cara, Sebastian Kole, ",0.308,0.763,228000,0.503,3.21e-05,6,0.0904,-5.875,1,0.0323,128.023,4.0,0.36200000000000004,dinner,0
7fWSIddv6LJG8ZXJFNVQyi,Nothing Really Matters,spotify:track:7fWSIddv6LJG8ZXJFNVQyi,"Mr. Probz, ",0.888,0.40399999999999997,222042,0.225,0.0,4,0.111,-8.829,1,0.0363,135.075,4.0,0.268,dinner,0
1JmLA5HZ7Wp7L8DNctLpUW,Nana,spotify:track:1JmLA5HZ7Wp7L8DNctLpUW,"The 1975, ",0.779,0.6859999999999999,236747,0.28800000000000003,0.0030399999999999997,5,0.115,-11.533,1,0.03,111.036,4.0,0.221,dinner,0
7COMDcdoMSxa2xl20MkYqj,Rude - Acoustic Version,spotify:track:7COMDcdoMSxa2xl20MkYqj,"Sweetfire, ",0.815,0.657,228000,0.331,0.0,4,0.106,-7.181,0,0.0284,128.03799999999998,4.0,0.257,dinner,0
1ulDt6ySVbMbzZCBO6hSfb,Little Talks,spotify:track:1ulDt6ySVbMbzZCBO6hSfb,"Julia Sheer & Jon D, ",0.873,0.637,219760,0.263,0.0,5,0.16399999999999998,-9.094,0,0.0399,97.42299999999999,4.0,0.483,dinner,0
1WXVfFRD89EtVURD4Tbixo,The Breach,spotify:track:1WXVfFRD89EtVURD4Tbixo,"Dustin Tebbutt, ",0.617,0.629,253848,0.586,0.0803,1,0.129,-8.562000000000001,1,0.0269,102.995,5.0,0.523,dinner,0
5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,spotify:track:5P6ZBMWS66FVo6deJaDdHy,"The Civil Wars, ",0.745,0.747,229653,0.265,0.0169,1,0.11,-14.140999999999998,1,0.0354,138.017,4.0,0.20800000000000002,dinner,0
2zhk0kypGeOPsaaZcjyc14,Burning House,spotify:track:2zhk0kypGeOPsaaZcjyc14,"Cam, ",0.887,0.728,231333,0.253,1.11e-05,0,0.133,-8.427,1,0.0304,140.923,4.0,0.455,dinner,0
5vGpdYEtZbiBVq1dT6SCqI,Home,spotify:track:5vGpdYEtZbiBVq1dT6SCqI,"Max Jury, ",0.377,0.518,197207,0.32799999999999996,0.0989,11,0.1,-10.401,1,0.0273,123.12799999999999,4.0,0.10300000000000001,dinner,0
7Lwj4BttdzmwGIL5pigaMV,Have I Told You Lately - 2008 Remastered Version,spotify:track:7Lwj4BttdzmwGIL5pigaMV,"Rod Stewart, ",0.498,0.523,241507,0.366,0.0,10,0.094,-14.069,1,0.0331,142.814,4.0,0.289,dinner,0
2pHMa8nz26rjjBf2a6wgY8,Quits,spotify:track:2pHMa8nz26rjjBf2a6wgY8,"Danny O'Keefe, ",0.675,0.45,198840,0.304,0.414,7,0.0896,-12.395,1,0.0286,133.054,4.0,0.35,dinner,0
7rR5X9RKz5VprclstYOLb5,Breakers Roar,spotify:track:7rR5X9RKz5VprclstYOLb5,"Sturgill Simpson, ",0.669,0.369,212587,0.31,0.514,11,0.245,-13.384,0,0.0309,84.41,4.0,0.17300000000000001,dinner,0
4m8ttWM8IKXyhpv89E867J,Cherry Blossom Girl,spotify:track:4m8ttWM8IKXyhpv89E867J,"Air, ",0.36200000000000004,0.436,219760,0.76,0.955,1,0.13,-7.906000000000001,0,0.0374,75.012,4.0,0.501,dinner,0
5jAKG8v1Xo3hOqcZwgZ22Y,The Other Part of Me,spotify:track:5jAKG8v1Xo3hOqcZwgZ22Y,"Lillie McCloud, ",0.0070799999999999995,0.569,274440,0.529,0.0,1,0.106,-6.914,1,0.0315,123.92200000000001,4.0,0.19899999999999998,dinner,0
4T2SmVJPtDdugk5j5xV1d5,You And Me,spotify:track:4T2SmVJPtDdugk5j5xV1d5,"Lifehouse, ",0.115,0.45799999999999996,195493,0.428,0.0,7,0.161,-7.835,1,0.0268,139.9,3.0,0.359,dinner,0
7Eb59n8SQ59pPFArft6W53,Close To You,spotify:track:7Eb59n8SQ59pPFArft6W53,"Dionne Warwick, Mýa, ",0.24,0.6809999999999999,239908,0.467,0.0,4,0.12300000000000001,-8.637,0,0.0588,84.001,4.0,0.35200000000000004,dinner,0
0oYo06FRCBtrE3kWrDcsDF,I Hope That I Don't Fall In Love With You,spotify:track:0oYo06FRCBtrE3kWrDcsDF,"Tom Waits, ",0.919,0.5579999999999999,234533,0.177,0.00021099999999999998,0,0.113,-16.368,1,0.027999999999999997,85.887,4.0,0.45899999999999996,dinner,0
4zzVVVW5qjEevwa6T51C0O,Without You (Alternate Version),spotify:track:4zzVVVW5qjEevwa6T51C0O,"Tobias Jesso Jr., ",0.815,0.513,212448,0.42200000000000004,0.0014199999999999998,1,0.0858,-9.261000000000001,1,0.0267,131.045,4.0,0.0765,dinner,0
30YeduyphaQJydQLUBXEEP,Walk The Line,spotify:track:30YeduyphaQJydQLUBXEEP,"Ben L'Oncle Soul, ",0.0671,0.321,248467,0.51,2.97e-05,7,0.0778,-6.815,1,0.0306,129.491,4.0,0.322,dinner,0
104Rq6Oh9cRttOFKVPiVmo,Heroes - Acoustic Version,spotify:track:104Rq6Oh9cRttOFKVPiVmo,"Hamilton, ",0.9490000000000001,0.682,227143,0.13,2.63e-06,1,0.09300000000000001,-12.495999999999999,1,0.0342,111.85,4.0,0.24,dinner,0
6xM8oBy40nK1rOd8WmoOPx,Last Request,spotify:track:6xM8oBy40nK1rOd8WmoOPx,"Paolo Nutini, ",0.24100000000000002,0.605,220413,0.7040000000000001,0.0,5,0.13699999999999998,-6.564,1,0.0476,80.925,4.0,0.405,dinner,0
2WOpBtXX02RS4UCzBholDq,I Don't Want To Change You,spotify:track:2WOpBtXX02RS4UCzBholDq,"Damien Rice, ",0.47200000000000003,0.41,326206,0.306,3.28e-05,4,0.12,-9.704,0,0.0348,141.565,4.0,0.161,dinner,0
3RVupqMb1zXl8FNG9TlWBZ,Mykonos,spotify:track:3RVupqMb1zXl8FNG9TlWBZ,"Fleet Foxes, ",0.41700000000000004,0.391,275307,0.45,0.000335,11,0.14,-9.251,1,0.0306,121.946,4.0,0.34700000000000003,dinner,0
2YVGvtfEQall8Grv3CTfgq,Soundwaves of Gold,spotify:track:2YVGvtfEQall8Grv3CTfgq,"The Daydream Club, ",0.753,0.601,176400,0.5379999999999999,0.0,9,0.0991,-5.992999999999999,0,0.0297,149.963,3.0,0.38299999999999995,dinner,0
7BVwi9cIzSc6tpyxsp47vJ,Mess Is Mine,spotify:track:7BVwi9cIzSc6tpyxsp47vJ,"Vance Joy, ",0.047,0.595,223640,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.04299999999999,1.0,0.267,dinner,0
1wmLLUmH0mNjDkyS5eW6ge,Half A Native,spotify:track:1wmLLUmH0mNjDkyS5eW6ge,"Buxton, ",0.895,0.5529999999999999,212653,0.444,0.882,4,0.4,-12.915999999999999,1,0.0291,106.014,4.0,0.361,dinner,0
3gvAGvbMCRvVDDp8ZaIPV5,Lost in My Mind,spotify:track:3gvAGvbMCRvVDDp8ZaIPV5,"The Head and the Heart, ",0.451,0.375,259120,0.546,0.000312,2,0.278,-8.16,1,0.0294,95.361,4.0,0.361,dinner,0
2fSIF8CJhoc9CJhF9vJDXp,Jolene,spotify:track:2fSIF8CJhoc9CJhF9vJDXp,"Ray LaMontagne, ",0.862,0.5870000000000001,250867,0.142,0.000162,7,0.0953,-15.196,1,0.0329,119.75200000000001,4.0,0.28600000000000003,dinner,0
3dhLTGgw1EvjXExJYxTfWw,Devil's Spoke,spotify:track:3dhLTGgw1EvjXExJYxTfWw,"Laura Marling, ",0.473,0.447,218188,0.568,0.00028,2,0.0824,-9.172,1,0.0423,117.561,4.0,0.298,dinner,0
2OTovEYN1lx57YfLEe4ylM,Funtimes in Babylon,spotify:track:2OTovEYN1lx57YfLEe4ylM,"Father John Misty, ",0.74,0.536,219893,0.489,0.0,4,0.0948,-7.669,1,0.0319,104.598,4.0,0.37,dinner,0
08cXy6KUizaAelYXtcew3w,1957,spotify:track:08cXy6KUizaAelYXtcew3w,"Milo Greene, ",0.6629999999999999,0.38799999999999996,204213,0.595,5.5799999999999994e-05,1,0.17800000000000002,-9.799,1,0.0325,190.043,4.0,0.5770000000000001,dinner,0
0wCdVAzMXQRstCMaYcTRs5,Ends of the Earth,spotify:track:0wCdVAzMXQRstCMaYcTRs5,"Lord Huron, Ben Schneider, ",0.28,0.551,286547,0.574,0.0264,4,0.134,-8.676,1,0.03,120.946,4.0,0.397,dinner,0
0k2ZJ0m9z3FVkeFhgB5QiW,Silly Things,spotify:track:0k2ZJ0m9z3FVkeFhgB5QiW,"Wild Child, ",0.736,0.513,254333,0.528,7.82e-06,0,0.109,-7.162000000000001,1,0.0643,141.415,4.0,0.37799999999999995,dinner,0
3QNVDWzBXxbwWcBwZc79qM,King of the World,spotify:track:3QNVDWzBXxbwWcBwZc79qM,"First Aid Kit, ",0.0227,0.502,218840,0.753,0.0,0,0.0845,-4.763999999999999,1,0.0372,104.62299999999999,4.0,0.516,dinner,0
061JLUPX1zwaAfZVqtopAo,Hey,spotify:track:061JLUPX1zwaAfZVqtopAo,"Falls, ",0.13,0.588,181440,0.6809999999999999,0.0,10,0.272,-5.376,0,0.0274,104.98200000000001,4.0,0.5720000000000001,dinner,0
0Hb2wHT0WevP1oSjp1Ubev,Wild Country,spotify:track:0Hb2wHT0WevP1oSjp1Ubev,"Wake Owl, ",0.451,0.5539999999999999,223584,0.5660000000000001,0.000364,9,0.128,-8.728,1,0.0295,86.051,4.0,0.374,dinner,0
26p3fcRB4MtqizEUYoaSmW,Nothing to Show For,spotify:track:26p3fcRB4MtqizEUYoaSmW,"Nathaniel Rateliff, ",0.6609999999999999,0.45299999999999996,249377,0.657,0.0031899999999999997,5,0.183,-7.737,1,0.0448,147.583,4.0,0.424,dinner,0
6rKl4Ooob8IXYFoYgRFo7b,Another,spotify:track:6rKl4Ooob8IXYFoYgRFo7b,"Greylag, ",0.6509999999999999,0.578,211467,0.608,0.00275,0,0.0775,-9.23,1,0.0305,91.007,4.0,0.406,dinner,0
1xXLNhxX57cZqLsDPlKZpc,The Walls Are Coming Down,spotify:track:1xXLNhxX57cZqLsDPlKZpc,"Fanfarlo, ",0.006790000000000001,0.546,255280,0.74,3.34e-05,7,0.0634,-5.631,1,0.0269,101.652,3.0,0.27899999999999997,dinner,0
6PCf10OiKJyah7OkiIzrEF,I Am Not Waiting Anymore,spotify:track:6PCf10OiKJyah7OkiIzrEF,"Field Report, ",0.785,0.447,208187,0.262,0.000135,5,0.122,-9.218,1,0.036000000000000004,80.59,3.0,0.166,dinner,0
0vwNpXR7SPHC5Ef7f5W4DA,Poison Cup,spotify:track:0vwNpXR7SPHC5Ef7f5W4DA,"M. Ward, ",0.33299999999999996,0.45299999999999996,160693,0.5589999999999999,0.0104,0,0.109,-9.466000000000001,1,0.0307,112.221,4.0,0.282,dinner,0
3ZrxDW8SSPZkGPwDggS9zh,Home from Home,spotify:track:3ZrxDW8SSPZkGPwDggS9zh,"Roo Panes, ",0.807,0.528,180613,0.28,0.000377,7,0.11599999999999999,-10.181000000000001,1,0.0368,102.061,3.0,0.34700000000000003,dinner,0
0bZ52QzCCKfrfOqs7za6lI,Cherry Wine - Live,spotify:track:0bZ52QzCCKfrfOqs7za6lI,"Hozier, ",0.951,0.415,240147,0.11,0.00236,1,0.0962,-14.901,1,0.0388,81.876,4.0,0.22399999999999998,dinner,0
3ihp0qYSN89GBnrgF6GhRh,Either Way,spotify:track:3ihp0qYSN89GBnrgF6GhRh,"Beta Radio, ",0.637,0.6509999999999999,135560,0.621,0.000122,8,0.0712,-7.271,1,0.0359,77.578,4.0,0.904,dinner,0
3o2tw8emnaXFAIKBYdKW5T,Northern Lights,spotify:track:3o2tw8emnaXFAIKBYdKW5T,"Bowerbirds, ",0.5479999999999999,0.69,174000,0.439,0.00117,5,0.163,-9.476,1,0.0289,114.118,4.0,0.265,dinner,0
1KlDcHrlDPUJJPmMup3tUp,5 Years Time,spotify:track:1KlDcHrlDPUJJPmMup3tUp,"Noah And The Whale, ",0.335,0.8,214920,0.5589999999999999,0.0,0,0.14800000000000002,-7.11,1,0.11599999999999999,121.96700000000001,4.0,0.79,dinner,0
72BlyfR0zO3NWcLZQ1ARcK,Don't Let It Get You Down,spotify:track:72BlyfR0zO3NWcLZQ1ARcK,"Johnnyswim, ",0.0926,0.69,200401,0.657,0.00020899999999999998,7,0.12,-4.397,0,0.0372,140.005,4.0,0.498,dinner,0
7qzqcfLHBAUherRXgW4Ul7,Amy,spotify:track:7qzqcfLHBAUherRXgW4Ul7,"Ryan Adams, ",0.836,0.506,226333,0.0821,9.17e-05,6,0.12300000000000001,-19.236,1,0.0363,123.745,4.0,0.19399999999999998,dinner,0
5Zp4SWOpbuOdnsxLqwgutt,At Home,spotify:track:5Zp4SWOpbuOdnsxLqwgutt,"Crystal Fighters, ",0.10400000000000001,0.649,306440,0.897,0.19699999999999998,11,0.121,-4.809,1,0.0318,105.00200000000001,4.0,0.35,dinner,0
5Sn4XTt5iCcHgX9bKeQhZf,Little More Time,spotify:track:5Sn4XTt5iCcHgX9bKeQhZf,"Ciaran Lavery, ",0.539,0.632,226880,0.546,8.45e-05,10,0.617,-8.57,1,0.0333,72.559,4.0,0.40700000000000003,dinner,0
1qhlfTipmALXorAyNHoEiH,Easy to Love - Live at Spotify House,spotify:track:1qhlfTipmALXorAyNHoEiH,"Ivan & Alyosha, ",0.294,0.613,217630,0.53,1.13e-05,4,0.11599999999999999,-8.201,1,0.035,171.81400000000002,4.0,0.615,dinner,0
7I7LzsOIMxsFZ3B8nDDG7y,Elation,spotify:track:7I7LzsOIMxsFZ3B8nDDG7y,"Isbells, ",0.851,0.563,210573,0.275,0.0022,8,0.0738,-12.969000000000001,1,0.0461,82.52799999999999,4.0,0.231,dinner,0
